"Title","Description","RDataPath","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass"
"T chimera raw counts (sample 2)","Raw counts for sample 2 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample2.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_2_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 3)","Raw counts for sample 3 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample3.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_3_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 4)","Raw counts for sample 4 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample4.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_4_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 5)","Raw counts for sample 5 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample5.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_5_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 6)","Raw counts for sample 6 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample6.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_6_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 7)","Raw counts for sample 7 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample7.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_7_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 8)","Raw counts for sample 8 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample8.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_8_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 9)","Raw counts for sample 9 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample9.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_9_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 10)","Raw counts for sample 10 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample10.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_10_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 11)","Raw counts for sample 11 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample11.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_11_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 12)","Raw counts for sample 12 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample12.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_12_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 13)","Raw counts for sample 13 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample13.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_13_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 14)","Raw counts for sample 14 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample14.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_14_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 15)","Raw counts for sample 15 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample15.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_15_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
"T chimera raw counts (sample 16)","Raw counts for sample 16 for the T chimeric mouse embryo single-cell RNA-seq dataset","MouseGastrulationData/t-chimera/1.4.0/counts-raw-sample16.rds","3.11","mm10","TXT","https://content.cruk.cam.ac.uk/jmlab/chimera_t_data","sample_16_unswapped.mtx.gz","Mus musculus","10090",TRUE,"Jonathan Griffiths","Jonathan Griffiths <jonathan.griffiths.94@gmail.com>","character","Rds"
